id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,change width,64,66,35,71,354,ship,baseline,monotonic-signal
g002,diagnostic quality,98,42,43,54,401,ship,edge,drag-penalty
g003,review cost,74,67,28,32,378,ship,recovery,confidence-floor
g004,safe rewrite,110,12,43,44,379,ship,negative,lane-boundary
g005,change width,87,57,10,54,486,ship,baseline,monotonic-signal
g006,diagnostic quality,79,12,37,64,293,ship,edge,drag-penalty
g007,review cost,79,27,31,73,350,ship,recovery,confidence-floor
g008,safe rewrite,38,37,8,39,241,ship,negative,lane-boundary
g009,change width,109,10,40,27,363,ship,baseline,monotonic-signal
g010,diagnostic quality,60,69,37,68,335,ship,edge,drag-penalty
g011,review cost,39,66,16,93,333,ship,recovery,confidence-floor
g012,safe rewrite,76,67,28,24,378,ship,negative,lane-boundary
g013,change width,98,35,18,37,445,ship,baseline,monotonic-signal
g014,diagnostic quality,113,56,32,48,516,ship,edge,drag-penalty
g015,review cost,80,34,40,58,326,ship,recovery,confidence-floor
g016,safe rewrite,67,61,4,25,403,ship,negative,lane-boundary
g017,change width,108,42,29,56,485,ship,baseline,monotonic-signal
g018,diagnostic quality,88,70,43,33,396,ship,edge,drag-penalty
g019,review cost,37,51,31,26,183,watch,recovery,confidence-floor
g020,safe rewrite,59,9,26,70,246,ship,negative,lane-boundary
g021,change width,30,61,25,53,220,ship,baseline,monotonic-signal
g022,diagnostic quality,63,19,26,31,243,ship,edge,drag-penalty
g023,review cost,83,36,7,43,426,ship,recovery,confidence-floor
g024,safe rewrite,52,47,20,53,295,ship,negative,lane-boundary
g025,change width,40,50,28,63,239,ship,baseline,monotonic-signal
g026,diagnostic quality,38,24,13,72,233,ship,edge,drag-penalty
g027,review cost,84,48,28,38,386,ship,recovery,confidence-floor
g028,safe rewrite,111,28,37,26,415,ship,negative,lane-boundary
g029,change width,84,55,22,67,447,ship,baseline,monotonic-signal
g030,diagnostic quality,74,71,16,92,482,ship,edge,drag-penalty
g031,review cost,116,47,35,23,476,ship,recovery,confidence-floor
g032,safe rewrite,105,72,25,36,525,ship,negative,lane-boundary
g033,change width,51,17,22,47,219,ship,baseline,monotonic-signal
g034,diagnostic quality,115,62,43,57,512,ship,edge,drag-penalty
g035,review cost,63,17,13,24,271,ship,recovery,confidence-floor
g036,safe rewrite,40,32,45,55,144,watch,negative,lane-boundary
g037,change width,32,42,17,32,193,watch,baseline,monotonic-signal
g038,diagnostic quality,32,15,25,25,108,hold,edge,drag-penalty
g039,review cost,79,74,31,69,440,ship,recovery,confidence-floor
g040,safe rewrite,62,71,14,52,400,ship,negative,lane-boundary
g041,change width,101,72,28,30,494,ship,baseline,monotonic-signal
g042,diagnostic quality,80,40,16,42,394,ship,edge,drag-penalty
g043,review cost,117,61,11,52,609,ship,recovery,confidence-floor
g044,safe rewrite,51,39,10,62,314,ship,negative,lane-boundary
g045,change width,66,66,11,71,434,ship,baseline,monotonic-signal
